Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,reduceNew,reduce:new,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,trace,trace
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,reduceNew,reduce:new,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceRemoteList,trace:remote:list
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,reduceNew,reduce:new,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,trace,trace
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,reduceNew,reduce:new,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceRemoteResult,trace:remote:result
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,quit,quit,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceQuit,trace:quit
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,quit,quit,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,synchronizedNotify,synchronized:notify
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,reduce,reduce,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,trace,trace
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,reduce,reduce,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceRemoteList,trace:remote:list
facebook.RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,@RemoteClientFacebookMapReduce,remote:client:facebook:map:reduce,reduce,reduce,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,trace,trace
comp533.joiner.Joiner,joiner,@JoinerClass,joiner:class,finished,finished,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@JoinerClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:joiner:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceJoinerFinishedTask,trace:joiner:finished:task
comp533.joiner.Joiner,joiner,@JoinerClass,joiner:class,finished,finished,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@JoinerClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:joiner:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,synchronizedNotify,synchronized:notify
comp533.joiner.Joiner,joiner,@JoinerClass,joiner:class,join,join,AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@ViewClass:PropertyChangeListener:EventListener:AMapReduceTracer:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ModelClass:PropertyListenerRegisterer:@ModelClass+@RemoteModelInterface:Remote:Serializable:AMapReduceTracer:@SlaveClass:Runnable:MapReduceConfiguration:@PartitionerClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@ClientTokenCounter+@RemoteClientFacebookMapReduce+@RemoteClientObjectClass+@RemoteClientObjectInterface:Remote:Serializable:AMapReduceTracer:@JoinerClass,a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:view:class:property:change:listener:event:listener:a:map:reduce:tracer:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:model:class:property:listener:model:class:remote:model:interface:remote:a:map:reduce:tracer:slave:class:map:reduce:configuration:partitioner:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:client:token:counter:remote:client:facebook:map:reduce:remote:client:object:class:remote:client:object:interface:remote:a:map:reduce:tracer:joiner:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceJoinerWaitStart,trace:joiner:wait:start
